#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
AI-5395_25_25_assembly.fasta	AI-5395_25_25_2	62214	62687	+	dfrA1_10	1-474/474	===============	0/0	100.00	99.79	resfinder	AF203818	dfrA1	Trimethoprim
AI-5395_25_25_assembly.fasta	AI-5395_25_25_2	66749	67540	+	sul3_2	1-792/792	===============	0/0	100.00	100.00	resfinder	AJ459418	sul3	Sulfamethoxazole
AI-5395_25_25_assembly.fasta	AI-5395_25_25_2	69222	70023	-	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.88	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_25_25_assembly.fasta	AI-5395_25_25_2	73791	75065	+	tet(A)_6	1-1275/1275	===============	0/0	100.00	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_25_25_assembly.fasta	AI-5395_25_25_2	75666	76879	-	floR_2	1-1214/1215	===============	0/0	99.92	98.02	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
AI-5395_26_26_assembly.fasta	AI-5395_26_26_1	4004711	4005943	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.22	resfinder	Y08743	mdf(A)	
AI-5395_26_26_assembly.fasta	AI-5395_26_26_3	19996	20797	+	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.88	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_26_26_assembly.fasta	AI-5395_26_26_3	22479	23270	-	sul3_2	1-792/792	===============	0/0	100.00	99.87	resfinder	AJ459418	sul3	Sulfamethoxazole
AI-5395_26_26_assembly.fasta	AI-5395_26_26_3	26200	27021	-	lnu(F)_1	1-822/822	===============	0/0	100.00	100.00	resfinder	EU118119	lnu(F)	Lincomycin
AI-5395_26_26_assembly.fasta	AI-5395_26_26_3	27153	28120	-	ant(3'')-Ia_1	1-972/972	========/======	2/4	99.59	97.43	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_26_26_assembly.fasta	AI-5395_26_26_3	29717	30199	-	dfrA14_5	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123	dfrA14	Trimethoprim
AI-5395_26_26_assembly.fasta	AI-5395_26_26_3	34387	35633	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_26_26_assembly.fasta	AI-5395_26_26_3	41528	42403	-	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_27_27_assembly.fasta	AI-5395_27_27_12	1286681	1287913	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.14	resfinder	Y08743	mdf(A)	
AI-5395_28_28_assembly.fasta	AI-5395_28_28_1	1309553	1310785	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
AI-5395_28_28_assembly.fasta	AI-5395_28_28_2	9118	9993	+	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_28_28_assembly.fasta	AI-5395_28_28_2	14634	15290	+	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	qnrS1	Ciprofloxacin
AI-5395_28_28_assembly.fasta	AI-5395_28_28_2	19195	20061	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
AI-5395_28_28_assembly.fasta	AI-5395_28_28_2	20581	21369	-	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
AI-5395_28_28_assembly.fasta	AI-5395_28_28_2	21500	21973	-	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
AI-5395_29_29_assembly.fasta	AI-5395_29_29_1	3768470	3769702	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.14	resfinder	Y08743	mdf(A)	
AI-5395_29_29_assembly.fasta	AI-5395_29_29_2	42524	43360	-	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
AI-5395_29_29_assembly.fasta	AI-5395_29_29_2	43360	44163	-	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
AI-5395_29_29_assembly.fasta	AI-5395_29_29_2	44224	45039	-	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
AI-5395_29_29_assembly.fasta	AI-5395_29_29_2	46542	47402	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	99.88	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_29_29_assembly.fasta	AI-5395_29_29_2	48493	49002	+	dfrA8_1	1-510/510	===============	0/0	100.00	100.00	resfinder	U10186	dfrA8	Trimethoprim
AI-5395_2_2_assembly.fasta	AI-5395_2_2_2	2699310	2700542	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
AI-5395_2_2_assembly.fasta	AI-5395_2_2_3	41853	42654	+	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.88	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_2_2_assembly.fasta	AI-5395_2_2_3	46093	46815	-	sul3_2	1-723/792	==============.	0/0	91.29	100.00	resfinder	AJ459418	sul3	Sulfamethoxazole
AI-5395_2_2_assembly.fasta	AI-5395_2_2_3	54919	55779	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_2_2_assembly.fasta	AI-5395_2_2_3	56323	56796	-	dfrA1_10	1-474/474	===============	0/0	100.00	99.79	resfinder	AF203818	dfrA1	Trimethoprim
AI-5395_2_2_assembly.fasta	AI-5395_2_2_4	12472	13217	+	blaTEM-141_1	116-861/861	..=============	0/0	86.64	99.87	resfinder	AY956335	blaTEM-141	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_2_2_assembly.fasta	AI-5395_2_2_4	13999	14874	-	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_30_30_assembly.fasta	AI-5395_30_30_1	128202	129448	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_30_30_assembly.fasta	AI-5395_30_30_2	4509107	4510339	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.11	resfinder	Y08743	mdf(A)	
AI-5395_31_31_assembly.fasta	AI-5395_31_31_1	290808	292013	-	tet(B)_2	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AF326777	tet(B)	Doxycycline;Tetracycline;Minocycline
AI-5395_31_31_assembly.fasta	AI-5395_31_31_1	4637304	4638536	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.03	resfinder	Y08743	mdf(A)	
AI-5395_31_31_assembly.fasta	AI-5395_31_31_2	1926	2582	+	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	qnrS1	Ciprofloxacin
AI-5395_31_31_assembly.fasta	AI-5395_31_31_2	110668	111543	+	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_32_32_assembly.fasta	AI-5395_32_32_1	3472	4347	+	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_32_32_assembly.fasta	AI-5395_32_32_2	1219089	1220321	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
AI-5395_32_32_assembly.fasta	AI-5395_32_32_2	1742292	1742708	-	fosA3_1	1-417/417	===============	0/0	100.00	100.00	resfinder	AB522970	fosA3	Fosfomycin
AI-5395_32_32_assembly.fasta	AI-5395_32_32_2	1743920	1744841	+	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
AI-5395_32_32_assembly.fasta	AI-5395_32_32_2	1750136	1751002	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
AI-5395_32_32_assembly.fasta	AI-5395_32_32_2	1751522	1752310	-	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
AI-5395_32_32_assembly.fasta	AI-5395_32_32_2	1752441	1752914	-	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
AI-5395_32_32_assembly.fasta	AI-5395_32_32_2	2340527	2341740	+	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
AI-5395_32_32_assembly.fasta	AI-5395_32_32_2	2342341	2343615	-	tet(A)_6	1-1275/1275	===============	0/0	100.00	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_32_32_assembly.fasta	AI-5395_32_32_2	2344876	2345712	-	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
AI-5395_32_32_assembly.fasta	AI-5395_32_32_2	2345712	2346515	-	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
AI-5395_32_32_assembly.fasta	AI-5395_32_32_2	2346576	2347391	-	sul2_2	1-816/816	===============	0/0	100.00	99.88	resfinder	AY034138	sul2	Sulfamethoxazole
AI-5395_32_32_assembly.fasta	AI-5395_32_32_2	4140490	4141305	-	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
AI-5395_33_33_assembly.fasta	AI-5395_33_33_1	1341867	1343099	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
AI-5395_34_34_assembly.fasta	AI-5395_34_34_15	157642	158502	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_34_34_assembly.fasta	AI-5395_34_34_16	10213	10629	-	fosA3_1	1-417/417	===============	0/0	100.00	100.00	resfinder	AB522970	fosA3	Fosfomycin
AI-5395_34_34_assembly.fasta	AI-5395_34_34_16	11767	12512	+	blaTEM-141_1	116-861/861	..=============	0/0	86.64	99.87	resfinder	AY956335	blaTEM-141	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_34_34_assembly.fasta	AI-5395_34_34_16	13294	14169	-	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_34_34_assembly.fasta	AI-5395_34_34_17	2349	3623	+	tet(A)_6	1-1275/1275	===============	0/0	100.00	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_34_34_assembly.fasta	AI-5395_34_34_17	4224	5437	-	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
AI-5395_34_34_assembly.fasta	AI-5395_34_34_17	18142	19002	+	blaTEM-176_1	1-861/861	===============	0/0	100.00	100.00	resfinder	GU550123	blaTEM-176	
AI-5395_34_34_assembly.fasta	AI-5395_34_34_17	20438	21082	+	qnrB19_1	1-645/645	===============	0/0	100.00	100.00	resfinder	EU432277	qnrB19	Ciprofloxacin
AI-5395_34_34_assembly.fasta	AI-5395_34_34_18	13693	14568	-	blaCTX-M-8_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AF189721	blaCTX-M-8	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_34_34_assembly.fasta	AI-5395_34_34_21	318079	318939	+	aac(3)-IId_1	1-861/861	===============	0/0	100.00	99.88	resfinder	EU022314	aac(3)-IId	Gentamicin;Tobramycin
AI-5395_34_34_assembly.fasta	AI-5395_34_34_21	320979	321794	-	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	aph(3')-Ia	
AI-5395_34_34_assembly.fasta	AI-5395_34_34_21	324722	325513	+	sul3_2	1-792/792	===============	0/0	100.00	100.00	resfinder	AJ459418	sul3	Sulfamethoxazole
AI-5395_34_34_assembly.fasta	AI-5395_34_34_21	327195	327996	-	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.75	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_34_34_assembly.fasta	AI-5395_34_34_21	328079	329338	-	cmlA1_1	1-1260/1260	===============	0/0	100.00	99.92	resfinder	M64556	cmlA1	Chloramphenicol
AI-5395_34_34_assembly.fasta	AI-5395_34_34_21	329600	330401	-	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
AI-5395_34_34_assembly.fasta	AI-5395_34_34_21	1231108	1232313	-	tet(B)_1	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AP000342	tet(B)	Doxycycline;Tetracycline;Minocycline
AI-5395_34_34_assembly.fasta	AI-5395_34_34_21	1319060	1320292	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
AI-5395_35_35_assembly.fasta	AI-5395_35_35_1	605933	607138	-	tet(B)_2	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AF326777	tet(B)	Doxycycline;Tetracycline;Minocycline
AI-5395_35_35_assembly.fasta	AI-5395_35_35_1	1080524	1081384	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_35_35_assembly.fasta	AI-5395_35_35_1	3211710	3212942	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.03	resfinder	Y08743	mdf(A)	
AI-5395_35_35_assembly.fasta	AI-5395_35_35_2	21920	22393	+	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
AI-5395_35_35_assembly.fasta	AI-5395_35_35_2	22524	23312	+	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
AI-5395_35_35_assembly.fasta	AI-5395_35_35_3	38612	39028	-	fosA3_1	1-417/417	===============	0/0	100.00	100.00	resfinder	AB522970	fosA3	Fosfomycin
AI-5395_35_35_assembly.fasta	AI-5395_35_35_3	40166	40911	+	blaTEM-141_1	116-861/861	..=============	0/0	86.64	99.87	resfinder	AY956335	blaTEM-141	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_35_35_assembly.fasta	AI-5395_35_35_3	41693	42568	-	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_36_36_assembly.fasta	AI-5395_36_36_1	3286278	3287510	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.11	resfinder	Y08743	mdf(A)	
AI-5395_36_36_assembly.fasta	AI-5395_36_36_2	10822	12069	-	tet(A)_6	1-1247/1275	========/======	1/1	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_37_37_assembly.fasta	AI-5395_37_37_1	2218191	2219423	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
AI-5395_37_37_assembly.fasta	AI-5395_37_37_2	4917	6130	+	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
AI-5395_37_37_assembly.fasta	AI-5395_37_37_2	6731	8005	-	tet(A)_6	1-1275/1275	===============	0/0	100.00	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_37_37_assembly.fasta	AI-5395_37_37_2	14447	14920	+	dfrA1_10	1-474/474	===============	0/0	100.00	99.79	resfinder	AF203818	dfrA1	Trimethoprim
AI-5395_37_37_assembly.fasta	AI-5395_37_37_2	15003	15804	+	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.75	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_37_37_assembly.fasta	AI-5395_37_37_2	16975	17766	-	sul3_2	1-792/792	===============	0/0	100.00	100.00	resfinder	AJ459418	sul3	Sulfamethoxazole
AI-5395_37_37_assembly.fasta	AI-5395_37_37_2	182720	183364	-	qnrB19_1	1-645/645	===============	0/0	100.00	100.00	resfinder	EU432277	qnrB19	Ciprofloxacin
AI-5395_38_38_assembly.fasta	AI-5395_38_38_2	3723472	3724677	-	tet(B)_2	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AF326777	tet(B)	Doxycycline;Tetracycline;Minocycline
AI-5395_38_38_assembly.fasta	AI-5395_38_38_2	4313449	4314681	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
AI-5395_38_38_assembly.fasta	AI-5395_38_38_3	41649	42065	-	fosA3_1	1-417/417	===============	0/0	100.00	100.00	resfinder	AB522970	fosA3	Fosfomycin
AI-5395_38_38_assembly.fasta	AI-5395_38_38_3	43203	43948	+	blaTEM-141_1	116-861/861	..=============	0/0	86.64	99.87	resfinder	AY956335	blaTEM-141	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_38_38_assembly.fasta	AI-5395_38_38_3	44730	45605	-	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_39_39_assembly.fasta	AI-5395_39_39_1	3320657	3321889	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
AI-5395_39_39_assembly.fasta	AI-5395_39_39_1	3598913	3599557	+	qnrB19_1	1-645/645	===============	0/0	100.00	100.00	resfinder	EU432277	qnrB19	Ciprofloxacin
AI-5395_39_39_assembly.fasta	AI-5395_39_39_1	3604170	3605444	+	tet(A)_6	1-1275/1275	===============	0/0	100.00	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_39_39_assembly.fasta	AI-5395_39_39_1	3606045	3607258	-	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
AI-5395_3_3_assembly.fasta	AI-5395_3_3_1	671605	672837	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.89	resfinder	Y08743	mdf(A)	
AI-5395_3_3_assembly.fasta	AI-5395_3_3_1	1954458	1955671	+	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
AI-5395_3_3_assembly.fasta	AI-5395_3_3_1	1956272	1957546	-	tet(A)_6	1-1275/1275	===============	0/0	100.00	99.84	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_3_3_assembly.fasta	AI-5395_3_3_1	1958807	1959643	-	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
AI-5395_3_3_assembly.fasta	AI-5395_3_3_1	1959643	1960446	-	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
AI-5395_3_3_assembly.fasta	AI-5395_3_3_1	1960507	1961322	-	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
AI-5395_3_3_assembly.fasta	AI-5395_3_3_2	24878	25351	-	dfrA1_10	1-474/474	===============	0/0	100.00	99.79	resfinder	AF203818	dfrA1	Trimethoprim
AI-5395_3_3_assembly.fasta	AI-5395_3_3_2	48533	49324	+	sul3_2	1-792/792	===============	0/0	100.00	100.00	resfinder	AJ459418	sul3	Sulfamethoxazole
AI-5395_3_3_assembly.fasta	AI-5395_3_3_2	51006	51807	-	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.75	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_3_3_assembly.fasta	AI-5395_3_3_2	51890	53149	-	cmlA1_1	1-1260/1260	===============	0/0	100.00	99.92	resfinder	M64556	cmlA1	Chloramphenicol
AI-5395_3_3_assembly.fasta	AI-5395_3_3_2	53411	54212	-	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
AI-5395_3_3_assembly.fasta	AI-5395_3_3_3	29747	30622	-	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_3_3_assembly.fasta	AI-5395_3_3_3	32310	33055	-	blaTEM-141_1	116-861/861	..=============	0/0	86.64	99.87	resfinder	AY956335	blaTEM-141	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_3_3_assembly.fasta	AI-5395_3_3_3	34114	34908	-	aph(3')-IIa_2	1-795/795	===============	0/0	100.00	100.00	resfinder	V00618	aph(3')-IIa	
AI-5395_40_40_assembly.fasta	AI-5395_40_40_1	1077534	1078766	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
AI-5395_40_40_assembly.fasta	AI-5395_40_40_4	2001	2816	+	aph(3')-Ia_9	1-816/816	===============	0/0	100.00	100.00	resfinder	EU722351	aph(3')-Ia	
AI-5395_40_40_assembly.fasta	AI-5395_40_40_9	16538	17329	+	sul3_2	1-792/792	===============	0/0	100.00	100.00	resfinder	AJ459418	sul3	Sulfamethoxazole
AI-5395_40_40_assembly.fasta	AI-5395_40_40_9	19011	19812	-	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.63	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_40_40_assembly.fasta	AI-5395_40_40_9	19895	21154	-	cmlA1_1	1-1260/1260	===============	0/0	100.00	99.92	resfinder	M64556	cmlA1	Chloramphenicol
AI-5395_40_40_assembly.fasta	AI-5395_40_40_9	21416	22217	-	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
AI-5395_40_40_assembly.fasta	AI-5395_40_40_9	22325	23191	-	blaCARB-2_1	1-867/867	===============	0/0	100.00	100.00	resfinder	M69058	blaCARB-2	Ampicillin;Amoxicillin;Piperacillin
AI-5395_40_40_assembly.fasta	AI-5395_40_40_9	23356	23829	-	dfrA16_2	1-474/474	===============	0/0	100.00	100.00	resfinder	AF174129	dfrA16	Trimethoprim
AI-5395_40_40_assembly.fasta	AI-5395_40_40_9	30271	31545	+	tet(A)_6	1-1275/1275	===============	0/0	100.00	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_40_40_assembly.fasta	AI-5395_40_40_9	32146	33359	-	floR_2	1-1214/1215	===============	0/0	99.92	98.02	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
AI-5395_41_41_assembly.fasta	AI-5395_41_41_10	26870	28116	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_41_41_assembly.fasta	AI-5395_41_41_10	34317	34961	+	qnrB19_1	1-645/645	===============	0/0	100.00	100.00	resfinder	EU432277	qnrB19	Ciprofloxacin
AI-5395_41_41_assembly.fasta	AI-5395_41_41_10	45051	45524	+	dfrA1_8	1-474/474	===============	0/0	100.00	100.00	resfinder	X00926	dfrA1	Trimethoprim
AI-5395_41_41_assembly.fasta	AI-5395_41_41_10	45607	46405	+	ant(3'')-Ia_1	171-972/972	..======/======	1/3	82.20	99.38	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_41_41_assembly.fasta	AI-5395_41_41_10	62015	62760	+	blaTEM-141_1	116-861/861	..=============	0/0	86.64	99.87	resfinder	AY956335	blaTEM-141	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
AI-5395_41_41_assembly.fasta	AI-5395_41_41_10	63542	64417	-	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
AI-5395_41_41_assembly.fasta	AI-5395_41_41_3	111177	112390	+	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
AI-5395_41_41_assembly.fasta	AI-5395_41_41_3	112991	114265	-	tet(A)_6	1-1275/1275	===============	0/0	100.00	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
AI-5395_41_41_assembly.fasta	AI-5395_41_41_4	15110	15583	+	dfrA1_10	1-474/474	===============	0/0	100.00	99.79	resfinder	AF203818	dfrA1	Trimethoprim
AI-5395_41_41_assembly.fasta	AI-5395_41_41_4	19236	20027	+	sul3_2	1-792/792	===============	0/0	100.00	100.00	resfinder	AJ459418	sul3	Sulfamethoxazole
AI-5395_41_41_assembly.fasta	AI-5395_41_41_4	21709	22510	-	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.88	resfinder	X02340	ant(3'')-Ia	Streptomycin
AI-5395_41_41_assembly.fasta	AI-5395_41_41_9	1533314	1534546	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
AI-5395_42_43_assembly.fasta	AI-5395_42_43_1	3278259	3279491	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.78	resfinder	Y08743	mdf(A)	
AI-5395_43_44_assembly.fasta	AI-5395_43_44_1	335633	336865	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.97	resfinder	Y08743	mdf(A)	
AI-5395_44_45_assembly.fasta	AI-5395_44_45_1	1159043	1160275	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
