#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
AI-5395_20_20_assembly.fasta	AI-5395_20_20_1	4947051	4947908	+	sitC	1-858/858	===============	0/0	100.00	100.00	ecoli_vf	gi:110641372	iron transport protein inner membrane component	
AI-5395_20_20_assembly.fasta	AI-5395_20_20_1	4947905	4948762	+	sitD	1-858/858	===============	0/0	100.00	99.77	ecoli_vf	gi:218704667	iron transport protein inner membrane component	
AI-5395_20_20_assembly.fasta	AI-5395_20_20_2	34633	34937	-	ccdb	77-381/381	...============	0/0	80.05	99.67	ecoli_vf	SPG000138	Plasmid KIL19 (from E.coli) cytotoxic protein (ccdB) gene complete cds.	
AI-5395_20_20_assembly.fasta	AI-5395_20_20_2	38389	40269	-	pECS88_0104	1-1881/1881	===============	0/0	100.00	99.47	ecoli_vf	gi:218534572	Colicin-Ia	
AI-5395_20_20_assembly.fasta	AI-5395_20_20_3	52119	52423	-	ccdb	77-381/381	...============	0/0	80.05	99.67	ecoli_vf	SPG000138	Plasmid KIL19 (from E.coli) cytotoxic protein (ccdB) gene complete cds.	
AI-5395_20_20_assembly.fasta	AI-5395_20_20_3	93575	94849	+	senB	1-1275/1275	===============	0/0	100.00	100.00	ecoli_vf	gi:91206275	enterotoxin TieB protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	75211	76989	-	ibeC	1-1779/1779	===============	0/0	100.00	97.30	ecoli_vf	gi:91213503	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	158217	160403	-	espL4	1-2187/2187	===============	0/0	100.00	97.44	ecoli_vf	gi:15804603	Type III secretion system effector EspL4	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	192685	194265	+	espX4	1-1581/1581	===============	0/0	100.00	95.89	ecoli_vf	gi:15804631	Type III secretion system effector EspX4	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	223761	225053	-	espX5	1-1293/1293	===============	0/0	100.00	96.21	ecoli_vf	gi:291285483	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	290766	292941	-	cadA	1-2176/2176	===============	0/0	100.00	98.67	ecoli_vf	SPG000027	gb|AY319765.1|:1081-3256 Escherichia coli cadBA operon partial sequence	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	488228	488830	+	fimB	1-603/603	===============	0/0	100.00	100.00	ecoli_vf	gi:260858480	tyrosine recombinase	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	489308	489904	+	fimE	1-597/597	===============	0/0	100.00	100.00	ecoli_vf	gi:260858481	tyrosine recombinase	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	490385	490933	+	fimA	1-549/549	===============	0/0	100.00	100.00	ecoli_vf	gi:260858482	major type 1 subunit fimbrin (pilin) FimA	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	490880	491537	+	fimI	6-663/663	===============	0/0	99.25	98.48	ecoli_vf	gi:117626623	FimI fimbrial protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	491574	492299	+	fimC	1-726/726	===============	0/0	100.00	100.00	ecoli_vf	gi:260858484	chaperone FimC periplasmic	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	492366	495002	+	fimD	1-2637/2637	===============	0/0	100.00	100.00	ecoli_vf	gi:260858485	outer membrane usher protein FimD	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	495012	495542	+	fimF	1-531/531	===============	0/0	100.00	100.00	ecoli_vf	gi:260847134	minor component FimF of type 1 fimbriae	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	495555	496058	+	fimG	1-504/504	===============	0/0	100.00	100.00	ecoli_vf	gi:260858487	minor component FimG of type 1 fimbriae	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	496078	496980	+	fimH	1-903/903	===============	0/0	100.00	99.89	ecoli_vf	gi:260858488	minor component FimH of type 1 fimbriae	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	627106	628527	-	espX1	1-1422/1422	===============	0/0	100.00	95.99	ecoli_vf	gi:15799704	Type III secretion system effector EspX1	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	667214	667962	+	espY1	1-753/753	========/======	2/4	99.47	95.75	ecoli_vf	gi:15799741	Type III secretion system effector EspY1	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	684428	684997	+	espY2	1-570/570	===============	0/0	100.00	94.56	ecoli_vf	gi:15799753	Type III secretion system effector EspY2	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	722769	723971	-	hofC	1-1203/1203	===============	0/0	100.00	95.76	ecoli_vf	gi:15799790	type IV pilin biogenesis protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	723961	725346	-	hofB	1-1386/1386	===============	0/0	100.00	96.25	ecoli_vf	gi:15799791	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	725356	725796	-	ppdD	1-441/441	===============	0/0	100.00	98.41	ecoli_vf	gi:15799792	putative major pilin subunit	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	846502	846984	-	aec32	1-483/483	===============	0/0	100.00	98.76	ecoli_vf	gi:260842445	Hcp-like protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	847008	848448	-	aec31	3-1443/1443	===============	0/0	99.86	96.32	ecoli_vf	gi:218693681	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	848371	851895	-	aec30	1-3525/3525	===============	0/0	100.00	95.57	ecoli_vf	gi:410484151	IcmF-like protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	851914	853326	-	aec29	1-1413/1413	===============	0/0	100.00	94.76	ecoli_vf	gi:291281040	ImpA domain protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	853331	854074	-	aec28	1-744/744	===============	0/0	100.00	99.19	ecoli_vf	gi:15799902	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	854071	856872	-	clpV	1-2784/2784	========/======	1/18	100.00	95.22	ecoli_vf	gi:291281042	type VI secretion ATPase ClpV1 family	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	856881	857642	-	aec26	1-762/762	===============	0/0	100.00	98.82	ecoli_vf	gi:386612384	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	857647	858978	-	aec25	1-1332/1332	===============	0/0	100.00	98.80	ecoli_vf	gi:410484146	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	858981	859505	-	aec24	1-525/525	===============	0/0	100.00	99.81	ecoli_vf	gi:386612386	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	859502	860803	-	aec23	1-1302/1302	===============	0/0	100.00	97.39	ecoli_vf	gi:15799907	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	860807	861889	-	aec22	1-1083/1083	===============	0/0	100.00	98.34	ecoli_vf	gi:157158454	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	861853	863703	-	EcE24377A_0237	1-1851/1851	===============	0/0	100.00	97.95	ecoli_vf	gi:157155723	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	863707	864120	-	aec19	1-414/414	===============	0/0	100.00	99.03	ecoli_vf	gi:260842457	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	864127	865602	-	aec18	1-1476/1476	===============	0/0	100.00	99.59	ecoli_vf	gi:260866372	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	865653	865877	-	Z0263	1-225/225	===============	0/0	100.00	92.00	ecoli_vf	gi:15799912	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	865922	866412	-	aec17	1-491/501	===============	0/0	98.00	95.93	ecoli_vf	gi:291281051	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	866839	866982	+	Z0265	1-144/144	===============	0/0	100.00	98.61	ecoli_vf	gi:15799914	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	867109	867627	+	hcp	1-519/519	===============	0/0	100.00	98.27	ecoli_vf	gi:15799915	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	867837	869978	+	vgrG	1-2142/2142	===============	0/0	100.00	96.59	ecoli_vf	gi:15799916	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	915604	916359	-	matF	1-756/756	===============	0/0	100.00	96.96	ecoli_vf	VFG045787	Mat/Ecp fimbriae periplasmic chaperone protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	916283	917926	-	ecpD	1-1644/1644	===============	0/0	100.00	99.57	ecoli_vf	gi:260842496	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	917916	920441	-	ecpC	1-2526/2526	===============	0/0	100.00	98.93	ecoli_vf	gi:218703571	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	920467	921183	-	ecpB	1-717/717	===============	0/0	100.00	99.44	ecoli_vf	gi:26246301	Hypothetical protein yagY precursor	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	921192	921808	-	ecpA	3-618/618	========/======	1/1	99.68	98.38	ecoli_vf	gi:91209355	MatB precursor	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	921854	922444	-	ecpR	1-591/591	===============	0/0	100.00	100.00	ecoli_vf	gi:218703574	putative transcriptional regulator	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	931691	935941	+	eaeH	1-4251/4251	===============	0/0	100.00	95.41	ecoli_vf	gi:215485411	adhesin/invasin	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1012802	1015750	+	ehaB	1-2949/2949	===============	0/0	100.00	98.44	ecoli_vf	gi:222155165	structural protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1062748	1064319	-	espY3	1-1572/1572	===============	0/0	100.00	95.61	ecoli_vf	gi:387505433	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1236543	1237929	+	ibeB	3-1389/1389	===============	0/0	99.86	98.12	ecoli_vf	gi:218703904	copper/silver efflux system outer membrane protein CusC	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1248922	1249692	-	entD	1-771/771	===============	0/0	100.00	92.74	ecoli_vf	gi:26246560	phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1249717	1251957	-	fepA	1-2241/2241	===============	0/0	100.00	96.88	ecoli_vf	gi:26246561	ferrienterobactin outer membrane transporter	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1252200	1253402	+	fes	1-1203/1203	===============	0/0	100.00	96.59	ecoli_vf	gi:26246563	enterobactin/ferric enterobactin esterase	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1253620	1257473	+	entF	1-3854/3882	===============	0/0	99.28	95.46	ecoli_vf	gi:26246565	enterobactin synthase multienzyme complex component ATP-dependent	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1257717	1258850	+	fepE	1-1134/1134	===============	0/0	100.00	93.65	ecoli_vf	gi:26246566	ferric enterobactin transport protein FepE	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1258847	1259662	-	fepC	1-816/816	===============	0/0	100.00	96.94	ecoli_vf	gi:26246567	ferrienterobactin ABC transporter ATPase	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1259659	1260651	-	fepG	1-993/993	===============	0/0	100.00	94.16	ecoli_vf	gi:26246568	iron-enterobactin ABC transporter permease	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1260648	1261664	-	fepD	1-1017/1017	===============	0/0	100.00	95.97	ecoli_vf	gi:26246569	ferrienterobactin ABC transporter permease	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1261763	1263013	+	entS	1-1251/1251	===============	0/0	100.00	95.68	ecoli_vf	gi:26246570	enterobactin exporter iron-regulated	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1263017	1263973	-	fepB	1-957/957	===============	0/0	100.00	97.70	ecoli_vf	gi:26246571	ferrienterobactin ABC transporter periplasmic binding protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1264150	1265337	+	entC	1-1188/1188	===============	0/0	100.00	97.31	ecoli_vf	gi:26246572	isochorismate synthase 1	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1265347	1266957	+	entE	1-1611/1611	===============	0/0	100.00	96.52	ecoli_vf	gi:26246573	23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1266971	1267828	+	entB	1-858/858	===============	0/0	100.00	98.83	ecoli_vf	gi:26246574	isochorismatase	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1267828	1268574	+	entA	1-747/747	===============	0/0	100.00	97.32	ecoli_vf	gi:26246575	23-dihydro-23-dihydroxybenzoate dehydrogenase	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1413244	1414287	+	nada	1-1044/1044	===============	0/0	100.00	98.66	ecoli_vf	SPG000048	Escherichia coli str. K-12 substr. MG1655 complete genome	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1536239	1536970	-	artj	1-732/732	===============	0/0	100.00	96.86	ecoli_vf	SPG000096	E.coli artP artI artQ artM and artJ genes.	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1635459	1636007	+	ycbQ	1-549/549	===============	0/0	100.00	94.72	ecoli_vf	gi:15800799	putative fimbrial-like protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1636090	1636791	+	ycbR	1-702/702	===============	0/0	100.00	97.15	ecoli_vf	gi:15800800	putative chaperone	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1636821	1639416	+	ycbS	6-2601/2601	===============	0/0	99.81	94.07	ecoli_vf	gi:15804976	PapC-like porin protein involved in fimbrial biogenesis	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1639407	1640387	+	ycbT	1-981/981	===============	0/0	100.00	92.97	ecoli_vf	gi:15800801	fimbrial protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1640555	1641031	+	ycbU	1-477/477	===============	0/0	100.00	97.69	ecoli_vf	gi:15800802	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1640991	1641554	+	ycbV	1-564/564	===============	0/0	100.00	96.99	ecoli_vf	gi:15800803	putative fimbrial-like protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1641520	1642257	+	ycbF	1-738/738	===============	0/0	100.00	96.88	ecoli_vf	gi:15804987	putativi pili assembly chaperone	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1656612	1657664	-	Z1307	1-1041/1041	========/======	1/12	100.00	95.44	ecoli_vf	gi:15800816	outer membrane protein A	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1726136	1726969	-	csgG	1-834/834	===============	0/0	100.00	98.44	ecoli_vf	VFG045788	curli production assembly/transport component CsgG	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1726996	1727412	-	csgF	1-417/417	===============	0/0	100.00	98.56	ecoli_vf	gi:15801155	curli assembly protein CsgF	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1727437	1727826	-	csgE	1-390/390	===============	0/0	100.00	99.74	ecoli_vf	gi:15801156	curli assembly protein CsgE	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1727831	1728481	-	csgD	1-651/651	===============	0/0	100.00	99.54	ecoli_vf	VFG045791	putative 2-component transcriptional regulator for 2nd curli operon	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1729210	1729691	+	csgB	2-483/483	===============	0/0	99.79	99.38	ecoli_vf	VFG045792	minor curlin subunit CsgB	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1729732	1730187	+	csgA	1-459/459	========/======	1/3	99.35	97.39	ecoli_vf	VFG045793	curlin major subunit CsgA	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1730245	1730577	+	csgC	1-333/333	===============	0/0	100.00	100.00	ecoli_vf	VFG045794	putative curli production protein CsgC	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1754701	1755117	-	flgN	1-417/417	===============	0/0	100.00	98.56	ecoli_vf	gi:15801187	flagella synthesis protein FlgN	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1755491	1756150	-	flgA	1-660/660	===============	0/0	100.00	97.88	ecoli_vf	gi:15801189	flagellar basal body P-ring biosynthesis protein FlgA	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1756306	1756722	+	flgB	1-417/417	===============	0/0	100.00	98.80	ecoli_vf	gi:15801190	flagellar basal body rod protein FlgB	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1756726	1757130	+	flgC	1-405/405	===============	0/0	100.00	97.78	ecoli_vf	gi:15801191	flagellar basal body rod protein FlgC	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1757142	1757837	+	flgD	1-696/696	===============	0/0	100.00	97.99	ecoli_vf	gi:15801192	flagellar basal body rod modification protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1757862	1759067	+	flgE	1-1206/1206	===============	0/0	100.00	97.10	ecoli_vf	gi:15801193	flagellar hook protein FlgE	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1759087	1759842	+	flgF	1-756/756	===============	0/0	100.00	98.41	ecoli_vf	gi:15801194	flagellar basal body rod protein FlgF	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1759979	1760761	+	flgG	1-783/783	===============	0/0	100.00	98.21	ecoli_vf	gi:15801195	flagellar basal body rod protein FlgG	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1760814	1761512	+	flgH	1-699/699	===============	0/0	100.00	98.71	ecoli_vf	gi:15801196	flagellar basal body L-ring protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1761524	1762621	+	flgI	1-1098/1098	===============	0/0	100.00	96.72	ecoli_vf	gi:15801197	flagellar basal body P-ring protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1762621	1763562	+	flgJ	1-942/942	===============	0/0	100.00	97.77	ecoli_vf	gi:15801198	flagellar rod assembly protein/muramidase FlgJ	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1763628	1765271	+	flgK	1-1644/1644	===============	0/0	100.00	97.93	ecoli_vf	gi:15801199	flagellar hook-associated protein FlgK	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1765283	1766236	+	flgL	1-954/954	===============	0/0	100.00	96.86	ecoli_vf	gi:15801200	flagellar hook-associated protein FlgL	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1806492	1807277	-	ycfz	1-789/789	========/======	1/3	99.62	92.14	ecoli_vf	SPG000092	putative factor	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	1846312	1847367	-	hlyE	1-1056/1056	===============	0/0	100.00	98.67	ecoli_vf	gi:209398688	hemolysin E	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2080113	2080967	-	sitD	1-855/855	===============	0/0	100.00	99.88	ecoli_vf	gi:387606976	iron ABC transporter permease	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2080967	2081824	-	sitC	1-858/858	===============	0/0	100.00	99.77	ecoli_vf	gi:387606977	iron ABC transporter permease	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2081821	2082648	-	sitB	1-828/828	===============	0/0	100.00	99.88	ecoli_vf	gi:387606978	iron ABC transporter ATP-binding protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2082648	2083562	-	sitA	1-915/915	===============	0/0	100.00	98.91	ecoli_vf	gi:387606979	iron ABC transporter substrate-binding protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2191063	2192315	-	espR1	1-1253/1260	===============	0/0	99.44	94.41	ecoli_vf	gi:291282572	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2192378	2193637	-	espR2	1-1257/1257	========/======	1/3	100.00	95.00	ecoli_vf	SPG000044	gb|AIFJ01000038.1|:95193-96449 Escherichia coli DEC3F gecDEC3F.contig.37_1 whole genome shotgun sequence leucine Rich Repeat family protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2237592	2238391	-	Z2206	1-800/915	==============.	0/0	87.43	97.62	ecoli_vf	gi:15801636	putative adhesin; FimH protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2238451	2238954	-	fimG	1-504/504	===============	0/0	100.00	99.21	ecoli_vf	gi:410482685	fimbrial-like adhesin protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2238967	2239497	-	fimF	1-531/531	===============	0/0	100.00	99.25	ecoli_vf	gi:387607090	fimbrial protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2239511	2242162	-	Z2203	1-2652/2652	===============	0/0	100.00	98.64	ecoli_vf	gi:15801633	putative fimbrial usher protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2242204	2242923	-	Z2201	1-720/720	===============	0/0	100.00	98.06	ecoli_vf	gi:15801632	putative fimbrial chaperone protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2243277	2243840	-	Z2200	1-564/564	===============	0/0	100.00	97.87	ecoli_vf	gi:15801631	putative major fimbrial subunit	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2493589	2495487	+	espL1	1-1899/1899	===============	0/0	100.00	96.37	ecoli_vf	gi:15831681	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2653551	2653939	-	flhE	1-389/393	===============	0/0	98.98	93.83	ecoli_vf	gi:15802290	flagellar protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2653939	2656017	-	flhA	1-2079/2079	===============	0/0	100.00	97.07	ecoli_vf	gi:15802291	flagellar biosynthesis protein FlhA	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2656010	2657158	-	flhB	1-1149/1149	===============	0/0	100.00	95.91	ecoli_vf	gi:15802292	flagellar biosynthesis protein FlhB	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2657360	2658004	-	cheZ	1-645/645	===============	0/0	100.00	98.61	ecoli_vf	gi:15802293	chemotaxis regulator CheZ	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2658015	2658404	-	cheY	1-390/390	===============	0/0	100.00	99.23	ecoli_vf	gi:15802294	chemotaxis regulatory protein CheY	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2658419	2659468	-	cheB	1-1050/1050	===============	0/0	100.00	98.67	ecoli_vf	gi:15802295	chemotaxis-specific methylesterase	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2659471	2660331	-	cheR	1-861/861	===============	0/0	100.00	99.19	ecoli_vf	gi:15802296	chemotaxis methyltransferase CheR	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2661997	2663658	-	tar/cheM	1-1662/1662	===============	0/0	100.00	98.38	ecoli_vf	gi:15802298	methyl-accepting chemotaxis protein II	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2663803	2664306	-	cheW	1-504/504	===============	0/0	100.00	98.81	ecoli_vf	gi:15802299	purine-binding chemotaxis protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2664327	2666291	-	cheA	1-1965/1965	===============	0/0	100.00	98.88	ecoli_vf	gi:15802300	chemotaxis protein CheA	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2666296	2667222	-	motB	1-927/927	===============	0/0	100.00	98.17	ecoli_vf	gi:15802301	flagellar motor protein MotB	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2667219	2668106	-	motA	1-888/888	===============	0/0	100.00	98.87	ecoli_vf	gi:15802302	flagellar motor protein MotA	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2668233	2668811	-	flhC	1-579/579	===============	0/0	100.00	99.48	ecoli_vf	gi:15802303	transcriptional activator FlhC	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2668814	2669173	-	flhD	1-360/360	===============	0/0	100.00	98.61	ecoli_vf	gi:15802304	transcriptional activator FlhD	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2689776	2690576	-	fliY	1-801/801	===============	0/0	100.00	97.63	ecoli_vf	gi:15802355	cystine transporter subunit	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2690664	2691251	-	fliZ	1-588/588	===============	0/0	100.00	98.81	ecoli_vf	gi:15802356	flagella biosynthesis protein FliZ	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2691261	2691980	-	fliA	1-720/720	===============	0/0	100.00	99.31	ecoli_vf	gi:15802357	flagellar biosynthesis sigma factor	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2694577	2695983	+	fliD	1-1398/1398	========/======	1/9	100.00	98.08	ecoli_vf	gi:15802359	flagellar capping protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2696008	2696418	+	fliS	1-411/411	===============	0/0	100.00	98.78	ecoli_vf	gi:15802360	flagellar protein FliS	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2696418	2696783	+	fliT	1-366/366	===============	0/0	100.00	98.09	ecoli_vf	gi:15802361	flagellar biosynthesis protein FliT	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2701272	2702411	-	espR3	1-1140/1140	===============	0/0	100.00	94.91	ecoli_vf	gi:291283110	hypothetical protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2703235	2704344	-	espR4	1-1113/1140	========/======	3/5	97.28	84.56	ecoli_vf	gi:387507178	non-LEE-encoded type III secreted effector	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2704693	2705007	-	fliE	1-315/315	===============	0/0	100.00	98.73	ecoli_vf	gi:15802372	flagellar hook-basal body protein FliE	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2705222	2706880	+	fliF	1-1659/1659	===============	0/0	100.00	98.73	ecoli_vf	gi:15802373	flagellar MS-ring protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2706873	2707868	+	fliG	1-996/996	===============	0/0	100.00	99.10	ecoli_vf	gi:15802374	flagellar motor switch protein G	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2707861	2708547	+	fliH	1-687/687	===============	0/0	100.00	98.25	ecoli_vf	gi:161367588	flagellar assembly protein H	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2708547	2709920	+	fliI	1-1374/1374	===============	0/0	100.00	98.47	ecoli_vf	gi:161367587	flagellum-specific ATP synthase	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2709939	2710382	+	fliJ	1-444/444	===============	0/0	100.00	100.00	ecoli_vf	gi:15802377	flagellar biosynthesis chaperone	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2710379	2711506	+	fliK	1-1128/1128	===============	0/0	100.00	97.78	ecoli_vf	gi:15802378	flagellar hook-length control protein	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2711611	2712075	+	fliL	1-465/465	===============	0/0	100.00	98.92	ecoli_vf	gi:15802379	flagellar basal body-associated protein FliL	
AI-5395_21_21_assembly.fasta	AI-5395_21_21_1	2712080	2713084	+	fliM	1-1005/1005	===============	0/0	100.00	98.41	ecoli_vf	gi:15802380	flagellar motor switch protein FliM	
